,conversationId,movie_sent,sequence
263,263,"[('80', 1, 'S'), ('52', 1, 'S'), ('52', 1, 'N'), ('1600', 1, 'N'), ('1600', 1, 'S'), ('80', 1, 'S'), ('80', 1, 'N'), ('221', 1, 'N'), ('80', 1, 'S'), ('221', 1, 'S'), ('80', 1, 'N'), ('52', 1, 'N'), ('52', 1, 'S'), ('735', 1, 'S'), ('80', 1, 'S'), ('735', 1, 'N'), ('51', 1, 'N')]",[SKR] [EG23] [EG65] [ED1085] [REC] [I80] [I52] [EG65] [SKR] [I52] [EA3239] [I1600] [REC] [EA3239] [I1600] [SKR] [ED1085] [REC] [I80] [SKR] [I80] [EA384] [I221] [REC] [I80] [I221] [SKR] [I80] [I52] [REC] [I52] [I735] [I80] [SKR] [I735] [EA2472] [REC] [EA2472] [SKR] [I51]
264,264,"[('468', 1, 'N'), ('314', 1, 'N'), ('1756', 1, 'S'), ('1756', 1, 'N'), ('1756', 1, 'S'), ('1756', 1, 'S')]",[SKR] [EG23] [EG2] [EG41] [EG20] [I468] [I314] [REC] [I1756] [SKR] [I1756] [REC] [I1756] [I1756]
265,265,"[('640', 1, 'S'), ('332', 1, 'N'), ('127', 1, 'S'), ('1271', 1, 'S'), ('1262', 1, 'N'), ('1262', 1, 'S'), ('294', 1, 'S'), ('1577', 1, 'S'), ('1863', 1, 'S'), ('392', 1, 'N'), ('973', 1, 'S'), ('127', 1, 'S')]",[REC] [I640] [SKR] [I332] [EG2] [REC] [I127] [I1271] [SKR] [I1262] [REC] [I1262] [I294] [SKR] [EG2] [REC] [EA3377] [I1577] [I1863] [EG2] [SKR] [EA3377] [EG2] [I392] [REC] [I973] [I127]
266,266,"[('1830', 1, 'N'), ('1830', 1, 'S'), ('1088', 1, 'S'), ('1088', 1, 'N'), ('185', 1, 'S')]",[SKR] [EG7] [EG44] [REC] [EG7] [SKR] [EG44] [I1830] [REC] [I1830] [SKR] [EA906] [REC] [EA906] [I1088] [SKR] [I1088] [REC] [EG7] [I185]
267,267,"[('57', 1, 'N'), ('1848', 1, 'S'), ('1352', 1, 'S'), ('1110', 1, 'N'), ('1110', 1, 'S'), ('1110', 1, 'N'), ('473', 1, 'N')]",[SKR] [EG2] [REC] [EG2] [SKR] [EG2] [I57] [REC] [I1848] [I1352] [EG2] [SKR] [I1110] [REC] [I1110] [SKR] [I1110] [REC] [EG2] [SKR] [I473] [REC] [EA2601]
268,268,"[('1410', 1, 'N'), ('895', 1, 'S')]",[SKR] [EG65] [EG7] [REC] [EG20] [EG3] [EG2] [SKR] [EG65] [REC] [EG65] [SKR] [I1410] [REC] [EG65] [I895]
269,269,"[('343', 1, 'S')]",[REC] [EA3149] [SKR] [EA3149] [REC] [EG2] [ED455] [I343]
270,270,"[('135', 1, 'N')]",[SKR] [I135] [REC] [EG2] [SKR] [EA914] [EG41] [EG3] [REC] [EG41] [EG3] [EA2971] [EA216] [EG41] [EG3] [SKR] [EA216] [EG41] [EG3]
271,271,"[('622', 1, 'S'), ('866', 1, 'S'), ('1203', 1, 'S')]",[REC] [I622] [I866] [EA2864] [EA420] [EA2864] [EA420] [I1203]
272,272,"[('377', 1, 'N'), ('1514', 1, 'S'), ('327', 1, 'S'), ('1808', 1, 'S'), ('1808', 1, 'N'), ('1808', 1, 'N'), ('649', 1, 'S'), ('1808', 1, 'S')]",[SKR] [EG41] [EG3] [EG7] [REC] [EG41] [EG3] [EG41] [EG3] [SKR] [I377] [REC] [EA681] [EA3737] [EG41] [EG3] [I1514] [SKR] [EA3149] [EA757] [REC] [I327] [I1808] [SKR] [I1808] [I1808] [REC] [I649] [EA757] [EA2153] [I1808]
273,273,"[('127', 1, 'N'), ('127', 1, 'N'), ('1269', 1, 'N'), ('1269', 1, 'S'), ('1269', 1, 'S')]",[SKR] [EG2] [EG7] [I127] [I127] [REC] [EA701] [EA2415] [EA1565] [EA3288] [EA2197] [EG7] [SKR] [I1269] [REC] [I1269] [SKR] [EG7] [REC] [I1269]
274,274,"[('653', 1, 'N'), ('1594', 1, 'N'), ('1532', 1, 'S'), ('652', 1, 'N'), ('652', 1, 'S'), ('1532', 1, 'N'), ('29', 1, 'N'), ('150', 1, 'N'), ('1532', 1, 'N'), ('652', 1, 'S'), ('652', 1, 'N'), ('652', 1, 'S')]",[SKR] [EG25] [EG2] [I653] [EG41] [EG7] [I1594] [REC] [I1532] [SKR] [I652] [REC] [I652] [SKR] [I1532] [I29] [I150] [I1532] [REC] [I652] [SKR] [I652] [EA1588] [REC] [EA1588] [I652] [EA1588] [EA3693] [EA501] [EA844] [EA3215] [SKR] [EA3693] [EA844]
275,275,"[('1281', 1, 'N'), ('707', 1, 'S'), ('707', 1, 'N'), ('1707', 1, 'S')]",[SKR] [EG65] [I1281] [REC] [EG65] [I707] [SKR] [I707] [REC] [I1707]
276,276,"[('634', 1, 'N'), ('1778', 1, 'N'), ('727', 1, 'N'), ('894', 1, 'N'), ('1246', 1, 'S'), ('1246', 1, 'N'), ('1246', 1, 'N'), ('690', 1, 'N'), ('1246', 1, 'S'), ('1246', 1, 'N')]",[SKR] [I634] [REC] [EA2883] [SKR] [EA2883] [REC] [EA2883] [SKR] [I1778] [I727] [I894] [REC] [I1246] [SKR] [I1246] [REC] [EA1139] [EA590] [SKR] [EA590] [I1246] [I690] [EA3246] [REC] [I1246] [SKR] [I1246] [EA590]
277,277,"[('640', 1, 'N'), ('925', 1, 'S'), ('640', 1, 'S'), ('332', 1, 'N'), ('332', 1, 'N'), ('414', 1, 'N'), ('1848', 1, 'S'), ('120', 1, 'S')]",[SKR] [EG65] [REC] [EG3] [SKR] [I640] [REC] [EG65] [I925] [SKR] [EA548] [EA3502] [REC] [I640] [SKR] [I332] [I332] [I414] [EG3] [REC] [I1848] [SKR] [EA2206] [REC] [EG65] [I120]
278,278,"[('269', 1, 'N'), ('1335', 1, 'S'), ('212', 1, 'S'), ('542', 1, 'S'), ('212', 1, 'S')]",[SKR] [I269] [REC] [EA1738] [EG2] [SKR] [EG41] [EG3] [EG25] [REC] [EG41] [EG3] [I1335] [EG3] [EA30] [I212] [EA3570] [EA3331] [EA3570] [EA3331] [EG3] [I542] [SKR] [EA3570] [EG3] [REC] [EA3570] [EG41] [EG3] [EG2] [EA3570] [SKR] [EA3331] [REC] [EA25] [EA3331] [I212]
279,279,"[('1790', 1, 'S'), ('666', 1, 'N'), ('120', 1, 'N'), ('8', 1, 'N'), ('120', 1, 'S'), ('521', 1, 'S'), ('259', 1, 'N'), ('1345', 1, 'S')]",[REC] [I1790] [SKR] [I666] [I120] [I8] [EG65] [EA2121] [REC] [I120] [I521] [EG20] [SKR] [I259] [REC] [I1345] [SKR] [EA1995]
280,280,"[('1362', 1, 'N'), ('735', 1, 'S'), ('80', 1, 'S'), ('80', 1, 'N'), ('830', 1, 'S'), ('820', 1, 'S'), ('1014', 1, 'S'), ('521', 1, 'S'), ('521', 1, 'N'), ('1361', 1, 'N'), ('1470', 1, 'N'), ('820', 1, 'N'), ('1014', 1, 'N'), ('1361', 1, 'S'), ('521', 1, 'S'), ('845', 1, 'N'), ('845', 1, 'N'), ('845', 1, 'N'), ('764', 1, 'N')]",[REC] [EG2] [EG7] [EG2] [SKR] [EG48] [EG7] [EG48] [I1362] [EG3] [EG48] [EG7] [EG21] [REC] [I735] [I80] [SKR] [EA2547] [I80] [REC] [I830] [EG65] [I820] [I1014] [EG20] [I521] [SKR] [I521] [EA2836] [I1361] [I1470] [I820] [I1014] [EG20] [REC] [I1361] [I521] [SKR] [I845] [I845] [I845] [EG2] [REC] [EG2] [EG2] [EG31] [SKR] [EG2] [I764] [EG2]
281,281,"[('640', 1, 'N'), ('1210', 1, 'S'), ('1210', 1, 'N')]",[SKR] [I640] [EG3] [REC] [I1210] [EA270] [EG3] [EG20] [EG3] [SKR] [EG20] [EA3436] [EA1037] [I1210]
282,282,"[('472', 1, 'N'), ('472', 1, 'S'), ('29', 1, 'N'), ('1173', 1, 'S'), ('240', 1, 'S'), ('1206', 1, 'S'), ('240', 1, 'S'), ('1339', 1, 'S'), ('1173', 1, 'S'), ('1206', 1, 'S'), ('1173', 1, 'S'), ('1173', 1, 'S')]",[SKR] [EG2] [I472] [REC] [EG2] [I472] [EG2] [SKR] [I29] [REC] [EG2] [I1173] [I240] [I1206] [I240] [I1339] [I1173] [I1206] [I1173] [I1173]
283,283,"[('1335', 1, 'S'), ('1748', 1, 'S'), ('1326', 1, 'S'), ('1300', 1, 'S'), ('609', 1, 'S'), ('1462', 1, 'S')]",[SKR] [EG41] [EG3] [REC] [I1335] [I1748] [EA1095] [EA980] [I1326] [EA2322] [EA887] [EA2200] [EA2055] [EA2106] [EA3421] [EA2183] [EG39] [I1300] [I609] [EA2971] [I1462] [EG41] [EG3] [EA2971]
284,284,"[('542', 1, 'N'), ('92', 1, 'S'), ('1213', 1, 'N'), ('653', 1, 'S'), ('912', 1, 'S'), ('912', 1, 'N'), ('653', 1, 'N'), ('92', 1, 'N'), ('1400', 1, 'S'), ('653', 1, 'S'), ('1400', 1, 'S'), ('1709', 1, 'S'), ('1400', 1, 'S'), ('178', 1, 'S'), ('194', 1, 'S'), ('99', 1, 'S'), ('224', 1, 'S'), ('492', 1, 'N'), ('224', 1, 'N')]",[SKR] [EG2] [EG20] [EG3] [EG25] [REC] [EG2] [EG2] [SKR] [I542] [REC] [I92] [EA369] [SKR] [EA369] [REC] [EG2] [SKR] [I1213] [REC] [I653] [I912] [SKR] [I912] [I653] [I92] [REC] [EG2] [I1400] [EA1881] [I653] [I1400] [I1709] [I1400] [I178] [ED672] [I194] [I99] [I224] [EG2] [SKR] [I492] [I224] [REC] [EA1216] [EA1481] [EA1145] [EA308] [SKR] [EA1216]
285,285,"[('1346', 1, 'S'), ('684', 1, 'N'), ('1202', 1, 'N'), ('1848', 1, 'N'), ('1801', 1, 'N'), ('1407', 1, 'N'), ('1407', 1, 'S')]",[SKR] [EG20] [EG44] [REC] [ED489] [EG20] [EG44] [I1346] [EG20] [SKR] [EA418] [I684] [I1202] [REC] [EA2878] [EA935] [SKR] [EA2878] [REC] [EG44] [SKR] [I1848] [I1801] [I1407] [REC] [I1407]
286,286,"[('1414', 1, 'S'), ('1756', 1, 'S'), ('1389', 1, 'S'), ('52', 1, 'N'), ('1067', 1, 'N'), ('318', 1, 'N'), ('52', 1, 'S'), ('1067', 1, 'S'), ('1067', 1, 'N'), ('52', 1, 'S'), ('999', 1, 'S'), ('999', 1, 'N'), ('861', 1, 'S'), ('57', 1, 'S')]",[SKR] [EG2] [EG2] [REC] [I1414] [I1756] [I1389] [SKR] [ED1085] [I52] [I1067] [I318] [REC] [I52] [I1067] [SKR] [I1067] [REC] [I52] [I999] [SKR] [I999] [REC] [EG65] [EG2] [I861] [I57] [EG2]
287,287,"[('643', 1, 'S'), ('1101', 1, 'S')]",[REC] [I643] [SKR] [EA1595] [REC] [EA1595] [I1101]
288,288,"[('987', 1, 'S'), ('987', 1, 'S')]",[SKR] [EG65] [REC] [I987] [EA408] [EA2241] [EA2300] [I987]
289,289,"[('653', 1, 'N'), ('605', 1, 'S'), ('652', 1, 'S'), ('1761', 1, 'S'), ('1716', 1, 'S'), ('652', 1, 'S')]",[SKR] [EG41] [I653] [EG3] [REC] [I605] [EG2] [SKR] [EG3] [REC] [I652] [I1761] [EG2] [I1716] [EA3436] [SKR] [EA427] [REC] [I652] [EA501]
290,290,"[('1716', 1, 'N'), ('1581', 1, 'S'), ('113', 1, 'S')]",[SKR] [EG2] [I1716] [REC] [ED1110] [I1581] [I113] [EA1072]
291,291,"[('1409', 1, 'N'), ('271', 1, 'S')]",[SKR] [I1409] [REC] [EG65] [SKR] [EG23] [EG3] [REC] [I271]
292,292,"[('268', 1, 'S'), ('1791', 1, 'N'), ('1791', 1, 'S'), ('1559', 1, 'S'), ('1791', 1, 'S')]",[REC] [EG44] [SKR] [ED43] [REC] [I268] [SKR] [I1791] [REC] [I1791] [SKR] [EG3] [REC] [I1559] [EA3501] [I1791] [EG21]
293,293,"[('652', 1, 'S'), ('29', 1, 'N'), ('1532', 1, 'N')]",[SKR] [EG2] [REC] [I652] [EG2] [SKR] [EA3436] [EA1588] [I29] [I1532] [REC] [EG2]
294,294,"[('379', 1, 'N'), ('726', 1, 'N'), ('185', 1, 'S'), ('120', 1, 'S'), ('8', 1, 'S'), ('120', 1, 'N'), ('8', 1, 'N')]",[SKR] [I379] [EG65] [REC] [EG65] [SKR] [I726] [REC] [I185] [I120] [I8] [EG65] [SKR] [I120] [I8] [EA2121]
295,295,"[('391', 1, 'N'), ('1140', 1, 'S'), ('665', 1, 'S'), ('1233', 1, 'S'), ('367', 1, 'S'), ('1233', 1, 'N'), ('367', 1, 'N'), ('665', 1, 'N'), ('1140', 1, 'S'), ('1140', 1, 'S'), ('665', 1, 'S')]",[SKR] [EG27] [EG20] [ED89] [ED672] [I391] [REC] [I1140] [EA1293] [I665] [I1233] [I367] [SKR] [I1233] [I367] [I665] [REC] [I1140] [I1140] [I665]
296,296,"[('640', 1, 'N'), ('757', 1, 'S'), ('640', 1, 'S'), ('1745', 1, 'S')]",[SKR] [I640] [REC] [I757] [I640] [SKR] [EG64] [EG3] [REC] [EG64] [SKR] [EG64] [REC] [EG64] [EG64] [I1745]
297,297,"[('1861', 1, 'S'), ('1229', 1, 'N'), ('1668', 1, 'S'), ('891', 1, 'N'), ('1863', 1, 'N'), ('1863', 1, 'S'), ('1668', 1, 'S'), ('52', 1, 'S'), ('1668', 1, 'S'), ('8', 1, 'S')]",[REC] [I1861] [SKR] [I1229] [REC] [I1668] [EG65] [EG20] [SKR] [I891] [EG20] [EG2] [I1863] [REC] [I1863] [I1668] [EG3] [SKR] [EG3] [REC] [EG20] [EG65] [EG3] [I52] [I1668] [I8] [EG20]
298,298,"[('877', 1, 'N'), ('609', 1, 'S')]",[SKR] [EG2] [EG3] [EG41] [I877] [EA1171] [REC] [EA1171] [I609] [EG3] [SKR] [EA2971] [REC] [EA2090] [EA1171]
299,299,"[('1821', 1, 'N'), ('204', 1, 'S'), ('672', 1, 'S')]",[SKR] [EG65] [I1821] [EG65] [REC] [EG3] [EG65] [SKR] [EG3] [REC] [EG65] [SKR] [EG65] [REC] [I204] [SKR] [EG65] [EG65] [EG65] [REC] [I672]
300,300,"[('1607', 1, 'N'), ('1607', 1, 'S'), ('1269', 1, 'S'), ('1607', 1, 'N'), ('1607', 1, 'N')]",[SKR] [EG2] [I1607] [REC] [I1607] [I1269] [SKR] [EA14] [REC] [EG27] [SKR] [I1607] [EG2] [REC] [EG2] [ED34] [SKR] [ED34] [EA1595] [ED34] [REC] [EA1595] [EA2171] [EA789] [SKR] [EA1595] [EA2171] [I1607]
301,301,"[('105', 1, 'S'), ('1278', 1, 'S'), ('898', 1, 'S')]",[SKR] [EG3] [REC] [I105] [EG3] [EG2] [EA2311] [EA213] [EA1819] [EA1826] [I1278] [EA213] [I898]
302,302,"[('467', 1, 'N'), ('1430', 1, 'N'), ('455', 1, 'N'), ('455', 1, 'N'), ('1020', 1, 'N'), ('662', 1, 'N'), ('761', 1, 'S'), ('1145', 1, 'S')]",[SKR] [I467] [EG3] [EA2147] [EA58] [I1430] [I455] [I455] [REC] [EA2147] [EA58] [EA2311] [SKR] [I1020] [EA2311] [I662] [REC] [I761] [I1145]
303,303,"[('1067', 1, 'S'), ('721', 1, 'N'), ('1067', 1, 'S'), ('1067', 1, 'N'), ('1848', 1, 'S'), ('1863', 1, 'N'), ('1848', 1, 'S')]",[SKR] [EG65] [EG2] [EG20] [REC] [I1067] [SKR] [I721] [REC] [I1067] [SKR] [I1067] [REC] [I1848] [SKR] [I1863] [REC] [I1848]
304,304,"[('265', 1, 'S'), ('242', 1, 'S'), ('577', 1, 'N'), ('577', 1, 'N'), ('1269', 1, 'S')]",[REC] [I265] [EA1332] [SKR] [EG2] [REC] [EG2] [SKR] [EG2] [REC] [I242] [EA142] [EA2911] [SKR] [I577] [EA564] [I577] [EA564] [REC] [I1269] [SKR] [EA1595] [REC] [EA1595] [EA2171]
305,305,"[('507', 1, 'N'), ('1343', 1, 'N'), ('931', 1, 'S'), ('153', 1, 'S'), ('1083', 1, 'S'), ('1431', 1, 'S'), ('1230', 1, 'N')]",[SKR] [I507] [REC] [EG3] [SKR] [EG3] [I1343] [ED43] [REC] [ED43] [I931] [EG3] [I153] [I1083] [I1431] [EG65] [SKR] [I1230] [EG65]
306,306,"[('1532', 1, 'S'), ('1210', 1, 'S'), ('861', 1, 'S'), ('861', 1, 'N'), ('57', 1, 'S')]",[REC] [EA1738] [EG2] [I1532] [I1210] [I861] [SKR] [I861] [REC] [I57]
307,307,"[('1362', 1, 'S'), ('1362', 1, 'S'), ('1362', 1, 'S'), ('495', 1, 'N'), ('10', 1, 'S')]",[REC] [I1362] [I1362] [I1362] [SKR] [I495] [REC] [I10]
308,308,"[('640', 1, 'N'), ('643', 1, 'N'), ('523', 1, 'N'), ('757', 1, 'S'), ('1315', 1, 'S'), ('757', 1, 'N'), ('1315', 1, 'S'), ('1315', 1, 'N'), ('1315', 1, 'S'), ('1287', 1, 'S'), ('1484', 1, 'S')]",[SKR] [EG65] [EG41] [EG41] [EG3] [I640] [I643] [I523] [REC] [EG2] [I757] [SKR] [EG2] [EG35] [REC] [I1315] [SKR] [EG2] [I757] [REC] [I1315] [SKR] [I1315] [EG2] [REC] [I1315] [EG2] [I1287] [I1484]
309,309,"[('912', 1, 'S'), ('92', 1, 'N')]",[SKR] [EG2] [EG2] [REC] [EG2] [I912] [SKR] [I92]
310,310,"[('689', 1, 'N'), ('715', 1, 'N'), ('689', 1, 'S'), ('1647', 1, 'S'), ('983', 1, 'S'), ('951', 1, 'S')]",[SKR] [EG25] [REC] [EG25] [EG25] [SKR] [I689] [I715] [REC] [I689] [EA1122] [I1647] [I983] [EG25] [I951] [EA1280]
311,311,"[('861', 1, 'N'), ('1431', 1, 'S')]",[REC] [EG2] [SKR] [I861] [REC] [EA1558] [EG2] [SKR] [EG2] [EA1558] [REC] [I1431] [EA1558] [EG2] [EG7]
312,312,"[('240', 1, 'N'), ('138', 1, 'S'), ('810', 1, 'S'), ('1729', 1, 'S'), ('671', 1, 'S'), ('472', 1, 'S'), ('472', 1, 'N'), ('26', 1, 'S')]",[SKR] [I240] [REC] [I138] [EG2] [I810] [I1729] [I671] [I472] [SKR] [I472] [REC] [I26] [EA427]
313,313,"[('23', 1, 'N'), ('740', 1, 'S'), ('740', 1, 'N'), ('740', 1, 'N')]",[SKR] [EG2] [EG2] [REC] [EG2] [SKR] [I23] [REC] [I740] [SKR] [EA2563] [I740] [REC] [EG20] [SKR] [EA2563] [REC] [EA2421] [EA2843] [EA210] [SKR] [EG2] [I740]
314,314,"[('127', 1, 'S'), ('579', 1, 'S'), ('332', 1, 'S'), ('640', 1, 'S'), ('332', 1, 'N'), ('763', 1, 'S')]",[REC] [I127] [I579] [EA701] [EA1565] [I332] [I640] [SKR] [I332] [EA369] [REC] [I763]
315,315,"[('943', 1, 'S'), ('943', 1, 'N'), ('943', 1, 'S'), ('769', 1, 'S'), ('705', 1, 'S')]",[REC] [I943] [SKR] [I943] [REC] [EG3] [I943] [I769] [I705]
316,316,"[('861', 1, 'N'), ('207', 1, 'N'), ('575', 1, 'N'), ('334', 1, 'S'), ('595', 1, 'S'), ('1158', 1, 'N')]",[SKR] [I861] [EG2] [EG25] [EG7] [I207] [I575] [REC] [I334] [I595] [EG2] [EG25] [SKR] [I1158]
317,317,"[('843', 1, 'N'), ('843', 1, 'S'), ('703', 1, 'S'), ('703', 1, 'S')]",[REC] [EG7] [EG2] [EG25] [SKR] [EG65] [EG25] [REC] [EG65] [EG25] [SKR] [EG65] [I843] [REC] [I843] [EG25] [I703] [EG65] [EG25] [ED1114] [I703]
318,318,"[('127', 1, 'N'), ('1453', 1, 'S'), ('1453', 1, 'S')]",[SKR] [I127] [REC] [I1453] [SKR] [EG3] [REC] [EG64] [EG2] [I1453]
319,319,"[('508', 1, 'N'), ('1496', 1, 'N'), ('346', 1, 'S'), ('533', 1, 'N'), ('836', 1, 'N'), ('936', 1, 'N'), ('1182', 1, 'S')]",[SKR] [I508] [REC] [EG7] [SKR] [EG7] [I1496] [EG31] [REC] [I346] [SKR] [I533] [I836] [I936] [REC] [I1182]
320,320,"[('791', 1, 'N'), ('1566', 1, 'S'), ('210', 1, 'S'), ('210', 1, 'N'), ('884', 1, 'S'), ('884', 1, 'S'), ('73', 1, 'S'), ('73', 1, 'N'), ('73', 1, 'N'), ('684', 1, 'N'), ('472', 1, 'S'), ('472', 1, 'S'), ('472', 1, 'N'), ('472', 1, 'N'), ('320', 1, 'S'), ('370', 1, 'S'), ('320', 1, 'S')]",[REC] [EG2] [SKR] [I791] [REC] [I1566] [I210] [EA2269] [SKR] [I210] [REC] [I884] [EA2563] [SKR] [EA2563] [REC] [I884] [EA2563] [I73] [EA1632] [EA427] [SKR] [I73] [I73] [I684] [REC] [I472] [I472] [SKR] [I472] [I472] [REC] [I320] [I370] [I320] [EG2] [EG3]
321,321,"[('845', 1, 'N'), ('845', 1, 'N'), ('593', 1, 'S'), ('689', 1, 'S'), ('845', 1, 'S')]",[SKR] [I845] [I845] [REC] [EG2] [EG57] [EG23] [SKR] [EG25] [EG23] [REC] [EG25] [I593] [EG25] [SKR] [EA3377] [REC] [I689] [EA906] [I845]
322,322,"[('1345', 1, 'N'), ('1269', 1, 'N'), ('1498', 1, 'S'), ('275', 1, 'S'), ('422', 1, 'N'), ('802', 1, 'S'), ('724', 1, 'N'), ('902', 1, 'N'), ('529', 1, 'N'), ('802', 1, 'N')]",[SKR] [I1345] [I1269] [REC] [I1498] [EA924] [EA27] [ED898] [EA27] [EG27] [SKR] [EA27] [REC] [I275] [EA1253] [SKR] [EG3] [EG3] [EA3295] [I422] [REC] [EG3] [I802] [SKR] [I724] [I902] [I529] [I802] [EG3]
323,323,"[('512', 1, 'S'), ('1088', 1, 'N'), ('1770', 1, 'N'), ('1649', 1, 'S'), ('1414', 1, 'S'), ('1414', 1, 'N'), ('1414', 1, 'S')]",[SKR] [EG2] [EA2551] [REC] [I512] [SKR] [I1088] [EA906] [I1770] [REC] [I1649] [EG65] [I1414] [EG25] [SKR] [I1414] [REC] [I1414] [EG2]
324,324,"[('127', 1, 'N'), ('57', 1, 'S'), ('1287', 1, 'S'), ('1287', 1, 'S')]",[SKR] [I127] [EG7] [REC] [EG3] [EG23] [EG31] [SKR] [EG23] [REC] [I57] [I1287] [EG2] [I1287] [EG2]
325,325,"[('1549', 1, 'N'), ('1377', 1, 'S'), ('811', 1, 'S'), ('811', 1, 'N'), ('811', 1, 'N'), ('1297', 1, 'S'), ('1580', 1, 'N'), ('1297', 1, 'S')]",[SKR] [EG41] [EG3] [EA1037] [I1549] [EA1551] [REC] [I1377] [EA1037] [EA1551] [EA1037] [I811] [EA1551] [SKR] [I811] [I811] [REC] [EG41] [SKR] [EA1037] [REC] [I1297] [SKR] [I1580] [REC] [I1297]
326,326,"[('1683', 1, 'N'), ('1683', 1, 'S'), ('653', 1, 'S'), ('1858', 1, 'S'), ('1858', 1, 'S')]",[SKR] [EG2] [EG3] [EG25] [I1683] [REC] [I1683] [EG2] [SKR] [EG2] [REC] [I653] [I1858] [EA3674] [EA3674] [I1858]
327,327,"[('1362', 1, 'N'), ('1210', 1, 'N'), ('1362', 1, 'S'), ('1146', 1, 'N'), ('856', 1, 'S'), ('397', 1, 'S'), ('397', 1, 'N'), ('1401', 1, 'N'), ('1401', 1, 'N'), ('479', 1, 'S'), ('1212', 1, 'S')]",[SKR] [I1362] [I1210] [REC] [I1362] [SKR] [I1146] [REC] [EG3] [SKR] [EG3] [REC] [I856] [SKR] [EG3] [EG3] [REC] [I397] [EG3] [SKR] [I397] [REC] [EA1070] [SKR] [EA1070] [I1401] [I1401] [REC] [I479] [I1212]
328,328,"[('1808', 1, 'S')]",[SKR] [EG3] [REC] [EG3] [SKR] [EG41] [REC] [EG41] [EG3] [I1808]
329,329,"[('1257', 1, 'S'), ('1493', 1, 'N'), ('1812', 1, 'S'), ('1812', 1, 'N'), ('227', 1, 'N'), ('227', 1, 'S')]",[SKR] [EG3] [REC] [EG3] [I1257] [SKR] [EA3383] [REC] [EG3] [SKR] [I1493] [REC] [I1812] [EA1815] [EA2450] [SKR] [I1812] [REC] [EA3501] [SKR] [EA3501] [I227] [REC] [I227] [ED43] [SKR] [EA1004] [REC] [EG3]
330,330,"[('845', 1, 'N'), ('433', 1, 'S'), ('57', 1, 'S'), ('1581', 1, 'S'), ('1581', 1, 'N')]",[SKR] [EG25] [I845] [EG2] [REC] [I433] [EG2] [I57] [EG2] [I1581] [SKR] [EG2] [I1581]
331,331,"[('1126', 1, 'N'), ('1462', 1, 'S'), ('1462', 1, 'S')]",[SKR] [EG41] [EG25] [EG2] [EG3] [REC] [EG3] [SKR] [I1126] [REC] [EG2] [SKR] [EG2] [REC] [EG2] [SKR] [EG2] [EG2] [EG41] [REC] [I1462] [EG41] [EG41] [I1462]
332,332,"[('952', 1, 'N'), ('671', 1, 'S'), ('1863', 1, 'S'), ('820', 1, 'N'), ('861', 1, 'S'), ('861', 1, 'N'), ('653', 1, 'N'), ('671', 1, 'S'), ('671', 1, 'N')]",[SKR] [EG2] [EG25] [I952] [EG2] [EG41] [EG3] [REC] [I671] [EG2] [EG25] [SKR] [EG2] [REC] [EG2] [I1863] [SKR] [I820] [REC] [I861] [SKR] [I861] [I653] [REC] [I671] [SKR] [I671]
333,333,"[('935', 1, 'S'), ('935', 1, 'S')]",[SKR] [EG3] [EA203] [REC] [I935] [SKR] [EG3] [REC] [I935] [EA203]
334,334,"[('52', 1, 'S'), ('833', 1, 'S'), ('111', 1, 'S'), ('833', 1, 'N'), ('721', 1, 'N'), ('721', 1, 'N')]",[REC] [EG23] [EG41] [EG2] [SKR] [EG65] [EG20] [EG3] [REC] [I52] [I833] [I111] [SKR] [I833] [I721] [I721]
335,335,"[('1275', 1, 'N'), ('995', 1, 'N'), ('57', 1, 'N'), ('1863', 1, 'S')]",[SKR] [EG2] [EG3] [I1275] [I995] [I57] [EG2] [EG2] [REC] [I1863] [EA3377] [EA1151] [EA3403] [EA1015] [EA3514]
336,336,"[('1483', 1, 'S'), ('1532', 1, 'S'), ('1297', 1, 'S'), ('228', 1, 'S'), ('1297', 1, 'N'), ('256', 1, 'S'), ('1760', 1, 'S'), ('1532', 1, 'N'), ('1297', 1, 'S')]",[SKR] [EG2] [EG57] [REC] [I1483] [I1532] [EG2] [SKR] [EG2] [REC] [I1297] [I228] [EG2] [EG57] [EG3] [SKR] [I1297] [REC] [EA1037] [SKR] [EG25] [REC] [EG25] [I256] [ED588] [I1760] [SKR] [I1532] [REC] [EA3436] [EA2857] [I1297]
337,337,"[('273', 1, 'N'), ('1210', 1, 'S')]",[SKR] [I273] [EG7] [EG3] [EG20] [REC] [I1210] [EG44] [SKR] [EG7] [REC] [EG3]
338,338,"[('262', 1, 'N'), ('1606', 1, 'S'), ('1800', 1, 'S')]",[SKR] [I262] [REC] [I1606] [SKR] [EG41] [EG3] [REC] [I1800] [EG41]
339,339,"[('230', 1, 'S'), ('127', 1, 'N'), ('653', 1, 'S'), ('653', 1, 'N'), ('272', 1, 'N'), ('1484', 1, 'N'), ('50', 1, 'N'), ('1375', 1, 'S')]",[REC] [I230] [SKR] [I127] [EG2] [EG21] [EG2] [EG35] [REC] [EG35] [EG2] [EG35] [EG2] [I653] [SKR] [I653] [I272] [I1484] [I50] [REC] [I1375] [EG2] [SKR] [EA776] [REC] [EA776]
